iter	Passed	Remaining
4781	39544	43149
4782	39552	43141
4783	39560	43132
4784	39568	43124
4785	39576	43115
4786	39584	43107
4787	39592	43098
4788	39600	43090
4789	39609	43082
4790	39617	43074
4791	39626	43066
4792	39634	43057
4793	39642	43049
4794	39650	43041
4795	39658	43032
4796	39666	43023
4797	39674	43015
4798	39682	43006
4799	39690	42997
4800	39698	42989
4801	39706	42980
4802	39714	42972
4803	39722	42963
4804	39730	42955
4805	39738	42946
4806	39746	42937
4807	39754	42929
4808	39762	42921
4809	39770	42912
4810	39778	42904
4811	39786	42895
4812	39794	42887
4813	39803	42878
4814	39811	42870
4815	39819	42862
4816	39827	42853
4817	39835	42845
4818	39843	42836
4819	39852	42828
4820	39860	42820
4821	39868	42811
4822	39876	42803
4823	39884	42795
4824	39892	42786
4825	39900	42777
4826	39908	42769
4827	39917	42761
4828	39925	42752
4829	39933	42744
4830	39941	42735
4831	39950	42727
4832	39958	42719
4833	39966	42711
4834	39974	42703
4835	39983	42695
4836	39991	42686
4837	39999	42677
4838	40007	42669
4839	40015	42660
4840	40023	42652
4841	40032	42644
4842	40040	42636
4843	40048	42628
4844	40057	42620
4845	40065	42612
4846	40073	42603
4847	40082	42596
4848	40090	42587
4849	40099	42579
4850	40107	42571
4851	40115	42562
4852	40123	42554
4853	40131	42545
4854	40139	42536
4855	40147	42529
4856	40156	42520
4857	40164	42512
4858	40172	42503
4859	40180	42495
4860	40188	42486
4861	40196	42478
4862	40205	42470
4863	40213	42462
4864	40221	42453
4865	40229	42444
4866	40237	42436
4867	40245	42428
4868	40253	42419
4869	40262	42411
4870	40270	42403
4871	40278	42395
4872	40286	42386
4873	40294	42377
4874	40302	42369
4875	40310	42360
4876	40318	42351
4877	40326	42343
4878	40334	42334
4879	40342	42326
4880	40350	42318
4881	40358	42309
4882	40367	42301
4883	40375	42293
4884	40383	42285
4885	40391	42276
4886	40400	42268
4887	40408	42259
4888	40416	42251
4889	40425	42243
4890	40433	42235
4891	40441	42226
4892	40449	42218
4893	40457	42210
4894	40465	42201
4895	40474	42193
4896	40482	42185
4897	40490	42176
4898	40498	42168
4899	40506	42160
4900	40515	42151
4901	40523	42143
4902	40531	42135
4903	40539	42126
4904	40547	42118
4905	40555	42109
4906	40563	42101
4907	40572	42093
4908	40580	42084
4909	40588	42076
4910	40596	42068
4911	40605	42059
4912	40613	42051
4913	40621	42043
4914	40629	42035
4915	40637	42026
4916	40646	42018
4917	40654	42009
4918	40662	42001
4919	40670	41992
4920	40678	41984
4921	40686	41976
4922	40695	41968
4923	40703	41959
4924	40711	41951
4925	40719	41943
4926	40727	41934
4927	40736	41926
4928	40744	41918
4929	40752	41909
4930	40760	41900
4931	40768	41892
4932	40776	41884
4933	40784	41876
4934	40793	41867
4935	40801	41859
4936	40808	41850
4937	40817	41842
4938	40825	41833
4939	40833	41825
4940	40841	41816
4941	40849	41808
4942	40857	41799
4943	40865	41791
4944	40873	41783
4945	40881	41774
4946	40890	41766
4947	40898	41757
4948	40906	41749
4949	40914	41741
4950	40922	41732
4951	40930	41724
4952	40939	41716
4953	40947	41707
4954	40955	41698
4955	40963	41690
4956	40971	41682
4957	40979	41673
4958	40987	41665
4959	40996	41657
4960	41004	41649
4961	41012	41640
4962	41021	41632
4963	41029	41624
4964	41037	41615
4965	41045	41607
4966	41053	41599
4967	41061	41590
4968	41072	41584
4969	41080	41576
4970	41088	41568
4971	41096	41559
4972	41105	41551
4973	41112	41542
4974	41121	41534
4975	41129	41525
4976	41137	41517
4977	41144	41508
4978	41152	41499
4979	41161	41491
4980	41169	41483
4981	41177	41474
4982	41185	41466
4983	41193	41458
4984	41201	41449
4985	41209	41441
4986	41218	41432
4987	41226	41424
4988	41234	41416
4989	41242	41408
4990	41250	41399
4991	41258	41391
4992	41267	41382
4993	41275	41374
4994	41283	41366
4995	41291	41357
4996	41299	41349
4997	41307	41341
4998	41316	41332
4999	41324	41324
5000	41332	41315
5001	41340	41307
5002	41348	41298
5003	41356	41290
5004	41364	41282
5005	41372	41273
5006	41380	41265
5007	41388	41256
5008	41396	41248
5009	41405	41239
5010	41413	41231
5011	41421	41223
5012	41429	41214
5013	41437	41206
5014	41445	41197
5015	41454	41189
5016	41462	41181
5017	41470	41173
5018	41478	41164
5019	41486	41156
5020	41495	41147
5021	41502	41139
5022	41511	41131
5023	41519	41122
5024	41527	41114
5025	41535	41105
5026	41543	41097
5027	41551	41088
5028	41559	41079
5029	41567	41071
5030	41575	41062
5031	41583	41054
5032	41591	41046
5033	41599	41037
5034	41608	41029
5035	41616	41021
5036	41624	41012
5037	41632	41004
5038	41640	40995
5039	41648	40987
5040	41657	40979
5041	41665	40971
5042	41673	40962
5043	41681	40954
5044	41689	40945
5045	41697	40937
5046	41706	40929
5047	41714	40920
5048	41722	40912
5049	41730	40904
5050	41738	40895
5051	41746	40887
5052	41755	40879
5053	41763	40870
5054	41771	40862
5055	41779	40854
5056	41787	40845
5057	41795	40837
5058	41804	40829
5059	41812	40820
5060	41820	40812
5061	41828	40804
5062	41836	40795
5063	41844	40787
5064	41852	40778
5065	41861	40770
5066	41869	40761
5067	41877	40753
5068	41885	40745
5069	41893	40736
5070	41901	40728
5071	41909	40720
5072	41918	40711
5073	41926	40703
5074	41934	40695
5075	41942	40686
5076	41950	40678
5077	41958	40669
5078	41966	40660
5079	41974	40652
5080	41982	40643
5081	41990	40635
5082	41998	40627
5083	42006	40618
5084	42014	40610
5085	42023	40602
5086	42031	40594
5087	42039	40585
5088	42047	40577
5089	42056	40569
5090	42064	40560
5091	42072	40552
5092	42080	40543
5093	42088	40535
5094	42096	40526
5095	42104	40518
5096	42112	40509
5097	42120	40501
5098	42128	40492
5099	42136	40484
5100	42145	40476
5101	42154	40468
5102	42162	40460
5103	42170	40452
5104	42179	40444
5105	42187	40435
5106	42195	40427
5107	42203	40418
5108	42211	40410
5109	42219	40402
5110	42227	40393
5111	42236	40385
5112	42244	40377
5113	42252	40369
5114	42260	40360
5115	42268	40351
5116	42276	40343
5117	42284	40334
5118	42292	40325
5119	42300	40317
5120	42308	40308
5121	42316	40300
5122	42324	40292
5123	42332	40283
5124	42340	40275
5125	42349	40267
5126	42357	40258
5127	42365	40250
5128	42373	40242
5129	42381	40233
5130	42389	40224
5131	42397	40216
5132	42405	40208
5133	42413	40199
5134	42421	40191
5135	42429	40182
5136	42438	40174
5137	42446	40166
5138	42454	40157
5139	42462	40149
5140	42470	40140
5141	42478	40132
5142	42486	40123
5143	42494	40115
5144	42502	40107
5145	42510	40098
5146	42518	40090
5147	42526	40081
5148	42535	40073
5149	42543	40065
5150	42553	40059
5151	42562	40050
5152	42570	40042
5153	42578	40033
5154	42586	40025
5155	42594	40017
5156	42602	40008
5157	42610	40000
5158	42618	39991
5159	42626	39983
5160	42634	39974
5161	42643	39966
5162	42651	39958
5163	42659	39949
5164	42667	39941
5165	42675	39932
5166	42683	39924
5167	42691	39915
5168	42699	39907
5169	42707	39898
5170	42715	39890
5171	42723	39882
5172	42731	39873
5173	42740	39865
5174	42748	39857
5175	42756	39848
5176	42763	39839
5177	42771	39831
5178	42779	39822
5179	42788	39814
5180	42796	39805
5181	42804	39797
5182	42812	39789
5183	42820	39780
5184	42828	39772
5185	42836	39764
5186	42845	39755
5187	42853	39747
5188	42861	39738
5189	42869	39730
5190	42877	39722
5191	42886	39714
5192	42894	39705
5193	42902	39697
5194	42910	39688
5195	42918	39680
5196	42926	39672
5197	42934	39663
5198	42942	39655
5199	42950	39646
5200	42958	39638
5201	42966	39629
5202	42974	39621
5203	42982	39612
5204	42991	39605
5205	42999	39596
5206	43007	39588
5207	43015	39579
5208	43023	39571
5209	43032	39563
5210	43040	39554
5211	43048	39546
5212	43056	39537
5213	43064	39529
5214	43072	39521
5215	43080	39512
5216	43089	39504
5217	43093	39492
5218	43101	39484
5219	43110	39476
5220	43118	39467
5221	43127	39460
5222	43136	39453
5223	43147	39447
5224	43159	39442
5225	43171	39437
5226	43179	39429
5227	43187	39420
5228	43195	39411
5229	43203	39403
5230	43211	39395
5231	43219	39386
5232	43228	39378
5233	43236	39370
5234	43245	39362
5235	43254	39354
5236	43262	39346
5237	43270	39338
5238	43278	39329
5239	43286	39321
5240	43295	39313
5241	43303	39304
5242	43311	39296
5243	43319	39288
5244	43327	39279
5245	43335	39271
5246	43343	39262
5247	43352	39254
5248	43360	39246
5249	43369	39238
5250	43377	39230
5251	43385	39222
5252	43394	39214
5253	43402	39206
5254	43410	39197
5255	43418	39189
5256	43426	39180
5257	43434	39171
5258	43442	39163
5259	43450	39155
5260	43458	39146
5261	43466	39137
5262	43474	39129
5263	43481	39120
5264	43489	39111
5265	43497	39103
5266	43505	39094
5267	43513	39086
5268	43521	39077
5269	43529	39069
5270	43537	39060
5271	43545	39052
5272	43554	39044
5273	43563	39036
5274	43571	39028
5275	43579	39020
5276	43587	39011
5277	43596	39003
5278	43604	38995
5279	43612	38986
5280	43620	38978
5281	43628	38970
5282	43636	38961
5283	43644	38953
5284	43652	38944
5285	43661	38936
5286	43669	38928
5287	43677	38919
5288	43685	38911
5289	43693	38903
5290	43701	38894
5291	43710	38886
5292	43718	38878
5293	43726	38870
5294	43734	38861
5295	43742	38852
5296	43750	38844
5297	43758	38836
5298	43767	38827
5299	43775	38819
5300	43783	38811
5301	43791	38802
5302	43799	38794
5303	43807	38786
5304	43816	38777
5305	43824	38770
5306	43833	38761
5307	43841	38753
5308	43849	38744
5309	43857	38736
5310	43865	38728
5311	43873	38719
5312	43881	38711
5313	43890	38703
5314	43898	38694
5315	43906	38686
5316	43914	38678
5317	43923	38670
5318	43931	38661
5319	43939	38653
5320	43947	38645
5321	43955	38636
5322	43964	38628
5323	43973	38620
5324	43981	38612
5325	43989	38604
5326	43998	38596
5327	44006	38587
5328	44014	38579
5329	44022	38571
5330	44030	38563
5331	44038	38554
5332	44047	38546
5333	44055	38537
5334	44063	38529
5335	44071	38521
5336	44079	38512
5337	44087	38504
5338	44096	38496
5339	44103	38487
5340	44111	38479
5341	44120	38471
5342	44128	38462
5343	44136	38454
5344	44145	38446
5345	44153	38437
5346	44161	38429
5347	44169	38421
5348	44177	38413
5349	44185	38404
5350	44194	38396
5351	44202	38388
5352	44210	38379
5353	44218	38371
5354	44227	38363
5355	44235	38354
5356	44243	38346
5357	44251	38338
5358	44259	38329
5359	44268	38321
5360	44276	38313
5361	44284	38305
5362	44293	38297
5363	44301	38288
5364	44309	38280
5365	44317	38272
5366	44325	38263
5367	44333	38255
5368	44342	38247
5369	44350	38238
5370	44358	38230
5371	44366	38221
5372	44374	38213
5373	44382	38204
5374	44390	38196
5375	44398	38188
5376	44406	38179
5377	44415	38171
5378	44423	38163
5379	44431	38154
5380	44439	38146
5381	44447	38138
5382	44455	38129
5383	44464	38121
5384	44472	38113
5385	44480	38104
5386	44488	38096
5387	44496	38087
5388	44504	38079
5389	44512	38071
5390	44520	38062
5391	44528	38053
5392	44536	38045
5393	44545	38037
5394	44553	38029
5395	44561	38020
5396	44569	38012
5397	44577	38003
5398	44585	37995
5399	44593	37987
5400	44601	37978
5401	44609	37969
5402	44617	37961
5403	44625	37953
5404	44633	37945
5405	44641	37936
5406	44650	37928
5407	44658	37919
5408	44666	37911
5409	44673	37902
5410	44681	37894
5411	44690	37885
5412	44698	37877
5413	44706	37868
5414	44714	37860
5415	44722	37852
5416	44730	37843
5417	44738	37835
5418	44747	37827
5419	44755	37818
5420	44763	37810
5421	44771	37802
5422	44779	37794
5423	44788	37785
5424	44796	37777
5425	44804	37769
5426	44812	37760
5427	44820	37752
5428	44828	37744
5429	44837	37736
5430	44845	37727
5431	44854	37719
5432	44862	37711
5433	44870	37703
5434	44878	37694
5435	44887	37686
5436	44895	37678
5437	44903	37670
5438	44912	37662
5439	44920	37653
5440	44928	37645
5441	44936	37637
5442	44944	37628
5443	44953	37620
5444	44961	37612
5445	44969	37604
5446	44977	37595
5447	44986	37587
5448	44994	37578
5449	45002	37570
5450	45010	37562
5451	45018	37553
5452	45026	37545
5453	45034	37537
5454	45043	37529
5455	45051	37520
5456	45059	37512
5457	45067	37503
5458	45075	37495
5459	45083	37487
5460	45091	37478
5461	45100	37470
5462	45108	37462
5463	45116	37454
5464	45124	37445
5465	45132	37437
5466	45141	37429
5467	45149	37420
5468	45157	37412
5469	45165	37403
5470	45173	37395
5471	45181	37387
5472	45189	37378
5473	45197	37370
5474	45205	37361
5475	45213	37353
5476	45221	37345
5477	45230	37336
5478	45238	37328
5479	45246	37320
5480	45254	37311
5481	45263	37303
5482	45271	37295
5483	45279	37286
5484	45287	37278
5485	45295	37270
5486	45304	37262
5487	45312	37253
5488	45320	37245
5489	45328	37237
5490	45336	37228
5491	45344	37220
5492	45353	37212
5493	45361	37203
5494	45369	37195
5495	45377	37187
5496	45385	37178
5497	45393	37170
5498	45402	37162
5499	45410	37153
5500	45418	37145
5501	45426	37137
5502	45434	37129
5503	45443	37120
5504	45451	37112
5505	45459	37104
5506	45468	37096
5507	45476	37087
5508	45484	37079
5509	45492	37070
5510	45500	37062
5511	45508	37054
5512	45516	37045
5513	45524	37037
5514	45533	37029
5515	45541	37020
5516	45549	37012
5517	45557	37004
5518	45566	36996
5519	45574	36987
5520	45582	36979
5521	45590	36971
5522	45599	36963
5523	45607	36954
5524	45615	36946
5525	45623	36938
5526	45631	36929
5527	45639	36921
5528	45648	36913
5529	45656	36904
5530	45664	36896
5531	45672	36888
5532	45681	36880
5533	45688	36871
5534	45696	36863
5535	45704	36854
5536	45712	36846
5537	45721	36837
5538	45729	36829
5539	45737	36820
5540	45745	36812
5541	45753	36804
5542	45761	36795
5543	45769	36787
5544	45777	36778
5545	45785	36770
5546	45793	36762
5547	45801	36753
5548	45809	36745
5549	45818	36737
5550	45826	36728
5551	45834	36720
5552	45842	36712
5553	45850	36703
5554	45858	36695
5555	45867	36687
5556	45875	36679
5557	45883	36670
5558	45891	36662
5559	45899	36653
5560	45908	36645
5561	45915	36637
5562	45924	36628
5563	45932	36620
5564	45941	36612
5565	45950	36605
5566	45960	36597
5567	45968	36589
5568	45976	36581
5569	45985	36573
5570	45993	36565
5571	46001	36556
5572	46009	36548
5573	46017	36540
5574	46025	36531
5575	46033	36523
5576	46041	36514
5577	46050	36506
5578	46058	36498
5579	46066	36489
5580	46074	36481
5581	46082	36473
5582	46091	36465
5583	46099	36456
5584	46107	36448
5585	46115	36440
5586	46123	36431
5587	46131	36423
5588	46139	36414
5589	46147	36406
5590	46156	36398
5591	46164	36389
5592	46171	36381
5593	46180	36372
5594	46188	36364
5595	46196	36356
5596	46204	36347
5597	46213	36339
5598	46221	36331
5599	46229	36322
5600	46237	36314
5601	46245	36306
5602	46253	36297
5603	46261	36289
5604	46269	36281
5605	46277	36272
5606	46286	36264
5607	46294	36256
5608	46302	36248
5609	46311	36239
5610	46318	36231
5611	46327	36223
5612	46335	36214
5613	46343	36206
5614	46351	36197
5615	46359	36189
5616	46367	36180
5617	46375	36172
5618	46383	36164
5619	46391	36155
5620	46399	36147
5621	46407	36139
5622	46416	36130
5623	46424	36122
5624	46432	36114
5625	46441	36106
5626	46449	36098
5627	46457	36089
5628	46465	36081
5629	46474	36073
5630	46482	36064
5631	46490	36056
5632	46498	36048
5633	46506	36039
5634	46515	36032
5635	46523	36023
5636	46531	36015
5637	46540	36007
5638	46548	35998
5639	46556	35990
5640	46564	35981
5641	46572	35973
5642	46581	35965
5643	46588	35957
5644	46596	35948
5645	46605	35940
5646	46613	35931
5647	46621	35923
5648	46629	35914
5649	46637	35906
5650	46645	35898
5651	46653	35889
5652	46661	35881
5653	46670	35873
5654	46678	35865
5655	46686	35856
5656	46694	35848
5657	46702	35839
5658	46710	35831
5659	46718	35823
5660	46726	35814
5661	46735	35806
5662	46743	35798
5663	46751	35789
5664	46759	35781
5665	46767	35773
5666	46775	35764
5667	46783	35756
5668	46791	35747
5669	46799	35739
5670	46808	35731
5671	46816	35722
5672	46824	35714
5673	46832	35706
5674	46840	35697
5675	46848	35689
5676	46856	35681
5677	46864	35672
5678	46872	35664
5679	46881	35656
5680	46889	35647
5681	46897	35639
5682	46905	35630
5683	46913	35622
5684	46921	35613
5685	46929	35605
5686	46937	35597
5687	46945	35589
5688	46954	35581
5689	46965	35574
5690	46976	35568
5691	46988	35563
5692	46998	35556
5693	47009	35550
5694	47021	35544
5695	47031	35537
5696	47038	35528
5697	47046	35520
5698	47055	35512
5699	47063	35504
5700	47071	35495
5701	47079	35487
5702	47088	35479
5703	47096	35470
5704	47104	35462
5705	47113	35454
5706	47121	35446
5707	47129	35437
5708	47137	35429
5709	47145	35421
5710	47154	35413
5711	47162	35405
5712	47170	35396
5713	47179	35388
5714	47187	35380
5715	47195	35372
5716	47204	35363
5717	47211	35355
5718	47220	35347
5719	47229	35339
5720	47237	35330
5721	47245	35322
5722	47253	35314
5723	47261	35305
5724	47270	35297
5725	47278	35289
5726	47286	35281
5727	47295	35273
5728	47303	35264
5729	47310	35256
5730	47318	35247
5731	47327	35239
5732	47335	35231
5733	47343	35222
5734	47351	35214
5735	47359	35206
5736	47368	35197
5737	47376	35189
5738	47384	35181
5739	47393	35173
5740	47401	35165
5741	47409	35156
5742	47417	35148
5743	47425	35139
5744	47433	35131
5745	47442	35123
5746	47450	35115
5747	47458	35106
5748	47466	35098
5749	47474	35089
5750	47483	35081
5751	47491	35073
5752	47500	35065
5753	47508	35057
5754	47516	35048
5755	47524	35040
5756	47532	35031
5757	47540	35023
5758	47548	35015
5759	47556	35006
5760	47564	34998
5761	47573	34990
5762	47584	34984
5763	47592	34976
5764	47601	34968
5765	47609	34959
5766	47617	34951
5767	47625	34943
5768	47633	34934
5769	47642	34926
5770	47650	34918
5771	47658	34910
5772	47667	34902
5773	47675	34893
5774	47683	34885
5775	47692	34877
5776	47700	34868
5777	47708	34860
5778	47716	34852
5779	47724	34844
5780	47733	34835
5781	47741	34827
5782	47750	34819
5783	47758	34811
5784	47766	34803
5785	47774	34794
5786	47782	34786
5787	47791	34778
5788	47799	34770
5789	47807	34761
5790	47816	34753
5791	47824	34745
5792	47832	34737
5793	47840	34728
5794	47849	34720
5795	47857	34712
5796	47865	34703
5797	47873	34695
5798	47881	34687
5799	47890	34679
5800	47898	34670
5801	47906	34662
5802	47915	34654
5803	47924	34646
5804	47933	34639
5805	47942	34631
5806	47951	34623
5807	47963	34618
5808	47975	34612
5809	47983	34604
5810	47992	34596
5811	48001	34588
5812	48010	34581
5813	48020	34574
5814	48032	34568
5815	48041	34560
5816	48050	34553
5817	48060	34546
5818	48069	34538
5819	48079	34531
5820	48089	34524
5821	48098	34516
5822	48108	34509
5823	48118	34502
5824	48128	34495
5825	48138	34488
5826	48148	34481
5827	48157	34473
5828	48172	34470
5829	48182	34463
5830	48193	34456
5831	48203	34450
5832	48214	34443
5833	48230	34441
5834	48241	34434
5835	48252	34427
5836	48263	34421
5837	48273	34415
5838	48292	34414
5839	48303	34407
5840	48312	34400
5841	48323	34393
5842	48333	34386
5843	48349	34383
5844	48360	34377
5845	48371	34371
5846	48382	34365
5847	48397	34361
5848	48408	34354
5849	48418	34348
5850	48429	34341
5851	48439	34334
5852	48459	34334
5853	48470	34328
5854	48481	34321
5855	48491	34315
5856	48502	34308
5857	48517	34304
5858	48527	34297
5859	48537	34291
5860	48548	34284
5861	48558	34277
5862	48576	34275
5863	48586	34269
5864	48597	34262
5865	48607	34255
5866	48618	34249
5867	48634	34246
5868	48644	34239
5869	48655	34232
5870	48665	34226
5871	48675	34219
5872	48691	34216
5873	48702	34209
5874	48712	34202
5875	48722	34195
5876	48732	34188
5877	48747	34184
5878	48758	34177
5879	48768	34171
5880	48779	34164
5881	48789	34157
5882	48807	34156
5883	48817	34149
5884	48827	34142
5885	48839	34136
5886	48856	34134
5887	48867	34127
5888	48878	34120
5889	48889	34114
5890	48901	34108
5891	48915	34105
5892	48925	34097
5893	48936	34091
5894	48946	34084
5895	48956	34076
5896	48975	34075
5897	48984	34068
5898	48995	34061
5899	49005	34054
5900	49015	34047
5901	49031	34044
5902	49042	34037
5903	49052	34031
5904	49064	34025
5905	49075	34018
5906	49093	34017
5907	49104	34010
5908	49114	34003
5909	49125	33996
5910	49141	33994
5911	49152	33987
5912	49162	33980
5913	49173	33973
5914	49183	33967
5915	49200	33964
5916	49211	33958
5917	49222	33951
5918	49232	33944
5919	49242	33937
5920	49261	33936
5921	49271	33929
5922	49282	33922
5923	49294	33916
5924	49311	33914
5925	49322	33907
5926	49332	33900
5927	49342	33894
5928	49353	33887
5929	49369	33884
5930	49381	33878
5931	49392	33871
5932	49402	33864
5933	49417	33861
5934	49428	33854
5935	49439	33848
5936	49449	33841
5937	49460	33834
5938	49477	33832
5939	49488	33825
5940	49498	33818
5941	49509	33812
5942	49520	33805
5943	49539	33804
5944	49550	33797
5945	49561	33790
5946	49571	33783
5947	49581	33777
5948	49598	33774
5949	49608	33767
5950	49619	33760
5951	49630	33754
5952	49644	33749
5953	49655	33742
5954	49665	33735
5955	49678	33730
5956	49689	33724
5957	49710	33724
5958	49721	33717
5959	49731	33710
5960	49742	33704
5961	49756	33699
5962	49767	33693
5963	49780	33687
5964	49790	33680
5965	49811	33680
5966	49822	33674
5967	49832	33667
5968	49843	33660
5969	49853	33653
5970	49867	33648
5971	49878	33641
5972	49888	33635
5973	49902	33630
5974	49920	33628
5975	49930	33621
5976	49941	33614
5977	49952	33608
5978	49963	33601
5979	49981	33599
5980	49992	33593
5981	50003	33586
5982	50014	33579
5983	50028	33575
5984	50039	33568
5985	50049	33561
5986	50060	33554
5987	50074	33550
5988	50084	33543
5989	50096	33536
5990	50106	33529
5991	50116	33522
5992	50131	33518
5993	50142	33512
5994	50153	33505
5995	50163	33498
5996	50174	33491
5997	50189	33487
5998	50200	33480
5999	50211	33474
6000	50221	33467
6001	50235	33462
6002	50246	33455
6003	50256	33448
6004	50267	33442
6005	50277	33434
6006	50292	33430
6007	50303	33423
6008	50313	33416
6009	50323	33409
6010	50334	33402
6011	50347	33397
6012	50357	33390
6013	50367	33382
6014	50378	33375
6015	50388	33369
6016	50403	33364
6017	50413	33357
6018	50424	33351
6019	50435	33344
6020	50450	33340
6021	50461	33333
6022	50472	33327
6023	50484	33320
6024	50499	33317
6025	50510	33310
6026	50521	33303
6027	50532	33296
6028	50542	33289
6029	50557	33285
6030	50567	33278
6031	50578	33272
6032	50589	33264
6033	50603	33260
6034	50614	33253
6035	50625	33246
6036	50638	33241
6037	50652	33237
6038	50663	33230
6039	50674	33223
6040	50685	33217
6041	50696	33209
6042	50711	33206
6043	50722	33199
6044	50733	33192
6045	50744	33186
6046	50758	33181
6047	50769	33174
6048	50780	33167
6049	50790	33160
6050	50805	33156
6051	50816	33149
6052	50828	33144
6053	50842	33138
6054	50856	33134
6055	50867	33127
6056	50878	33120
6057	50889	33114
6058	50900	33107
6059	50914	33102
6060	50924	33095
6061	50936	33089
6062	50947	33082
6063	50961	33077
6064	50972	33071
6065	50982	33064
6066	50994	33057
6067	51007	33052
6068	51019	33045
6069	51029	33038
6070	51040	33031
6071	51051	33025
6072	51065	33020
6073	51076	33014
6074	51087	33007
6075	51101	33002
6076	51112	32995
6077	51123	32989
6078	51134	32982
6079	51145	32975
6080	51160	32971
6081	51171	32964
6082	51182	32957
6083	51193	32950
6084	51206	32945
6085	51217	32938
6086	51227	32931
6087	51237	32924
6088	51248	32917
6089	51263	32912
6090	51274	32906
6091	51285	32899
6092	51295	32892
6093	51309	32887
6094	51320	32880
6095	51332	32874
6096	51342	32867
6097	51353	32860
6098	51367	32855
6099	51377	32848
6100	51388	32840
6101	51399	32834
6102	51412	32829
6103	51425	32823
6104	51436	32816
6105	51448	32810
6106	51459	32803
6107	51474	32799
6108	51484	32791
6109	51494	32784
6110	51505	32777
6111	51517	32771
6112	51530	32766
6113	51536	32756
6114	51546	32748
6115	51556	32740
6116	51567	32734
6117	51581	32729
6118	51592	32722
6119	51603	32715
6120	51614	32708
6121	51629	32704
6122	51640	32697
6123	51650	32690
6124	51661	32683
6125	51675	32679
6126	51686	32672
6127	51698	32665
6128	51708	32658
6129	51719	32651
6130	51732	32646
6131	51743	32639
6132	51753	32631
6133	51764	32624
6134	51778	32619
6135	51790	32613
6136	51800	32606
6137	51811	32599
6138	51825	32594
6139	51835	32587
6140	51846	32580
6141	51856	32573
6142	51867	32566
6143	51882	32561
6144	51893	32554
6145	51903	32547
6146	51914	32540
6147	51924	32533
6148	51938	32527
6149	51948	32520
6150	51959	32513
6151	51970	32506
6152	51981	32499
6153	51995	32494
6154	52005	32487
6155	52017	32481
6156	52028	32474
6157	52042	32469
6158	52053	32462
6159	52063	32455
6160	52074	32448
6161	52084	32440
6162	52099	32436
6163	52109	32429
6164	52120	32422
6165	52131	32414
6166	52145	32410
6167	52157	32403
6168	52167	32396
6169	52178	32389
6170	52189	32382
6171	52204	32378
6172	52215	32371
6173	52226	32364
6174	52238	32358
6175	52251	32352
6176	52261	32345
6177	52272	32338
6178	52283	32331
6179	52297	32326
6180	52308	32319
6181	52318	32311
6182	52329	32304
6183	52340	32298
6184	52355	32293
6185	52364	32285
6186	52376	32279
6187	52387	32272
6188	52405	32270
6189	52419	32264
6190	52429	32257
6191	52440	32250
6192	52455	32245
6193	52468	32239
6194	52479	32232
6195	52489	32225
6196	52500	32218
6197	52514	32213
6198	52524	32206
6199	52535	32199
6200	52545	32191
6201	52557	32185
6202	52572	32180
6203	52583	32173
6204	52594	32167
6205	52605	32159
6206	52620	32155
6207	52632	32149
6208	52644	32142
6209	52654	32135
6210	52668	32130
6211	52680	32123
6212	52691	32116
6213	52701	32109
6214	52716	32104
6215	52726	32097
6216	52736	32089
6217	52746	32082
6218	52757	32075
6219	52771	32070
6220	52783	32063
6221	52797	32058
6222	52809	32052
6223	52826	32049
6224	52838	32042
6225	52848	32035
6226	52860	32028
6227	52871	32021
6228	52885	32016
6229	52896	32009
6230	52907	32002
6231	52917	31994
6232	52932	31990
6233	52942	31982
6234	52953	31975
6235	52963	31968
6236	52973	31960
6237	52988	31956
6238	52999	31949
6239	53010	31942
6240	53022	31935
6241	53032	31928
6242	53044	31921
6243	53055	31914
6244	53066	31908
6245	53077	31901
6246	53088	31893
6247	53103	31889
6248	53114	31882
6249	53123	31874
6250	53134	31867
6251	53149	31862
6252	53160	31855
6253	53171	31848
6254	53181	31840
6255	53192	31833
6256	53206	31828
6257	53216	31821
6258	53227	31813
6259	53237	31806
6260	53248	31799
6261	53263	31794
6262	53273	31787
6263	53284	31780
6264	53295	31772
6265	53310	31768
6266	53321	31761
6267	53332	31754
6268	53343	31747
6269	53358	31742
6270	53369	31735
6271	53379	31728
6272	53388	31720
6273	53399	31712
6274	53413	31707
6275	53423	31700
6276	53434	31692
6277	53445	31685
6278	53454	31677
6279	53469	31672
6280	53479	31665
6281	53490	31658
6282	53501	31651
6283	53512	31644
6284	53525	31638
6285	53536	31631
6286	53546	31623
6287	53557	31616
6288	53568	31609
6289	53582	31604
6290	53593	31597
6291	53604	31590
6292	53615	31583
6293	53630	31578
6294	53641	31571
6295	53651	31563
6296	53662	31556
6297	53676	31551
6298	53687	31544
6299	53698	31536
6300	53708	31529
6301	53718	31521
6302	53733	31517
6303	53744	31509
6304	53753	31502
6305	53764	31494
6306	53777	31488
6307	53789	31482
6308	53800	31475
6309	53812	31468
6310	53822	31460
6311	53837	31456
6312	53848	31449
6313	53859	31442
6314	53870	31434
6315	53885	31430
6316	53896	31423
6317	53907	31416
6318	53918	31408
6319	53928	31401
6320	53943	31396
6321	53953	31388
6322	53963	31381
6323	53973	31373
6324	53983	31366
6325	53997	31360
6326	54007	31352
6327	54018	31345
6328	54028	31338
6329	54041	31332
6330	54053	31325
6331	54064	31318
6332	54075	31311
6333	54086	31304
6334	54101	31299
