iter	MAE
4389	0.3539999615
4390	0.3539411194
4391	0.3537498512
4392	0.3537003786
4393	0.353684859
4394	0.3536406225
4395	0.3536136462
4396	0.353591251
4397	0.3534723035
4398	0.3533245718
4399	0.3533050161
4400	0.3532779792
4401	0.3531827549
4402	0.3531311402
4403	0.353126099
4404	0.3531044762
4405	0.3530780369
4406	0.3530659286
4407	0.3530500776
4408	0.3529218969
4409	0.3528653648
4410	0.3528433622
4411	0.3528219024
4412	0.3527992742
4413	0.3527668237
4414	0.3527559962
4415	0.3527213256
4416	0.3526223391
4417	0.3526049056
4418	0.35259442
4419	0.3524252835
4420	0.3523918272
4421	0.3523712537
4422	0.3523444557
4423	0.3519221243
4424	0.3518871359
4425	0.3518638885
4426	0.3517304136
4427	0.3516976538
4428	0.351683692
4429	0.3516207692
4430	0.3515569663
4431	0.3515369426
4432	0.3514283636
4433	0.3514098955
4434	0.3514050873
4435	0.3513523928
4436	0.3513075715
4437	0.3512578932
4438	0.3511746903
4439	0.3511470506
4440	0.3510803262
4441	0.3510700315
4442	0.3510630497
4443	0.3510614183
4444	0.3510337615
4445	0.350950309
4446	0.3509391355
4447	0.3506472834
4448	0.3504797607
4449	0.350466462
4450	0.3504531719
4451	0.3504411061
4452	0.3504270892
4453	0.3504221588
4454	0.3504165846
4455	0.3503921419
4456	0.3503880247
4457	0.350384246
4458	0.3503787776
4459	0.3497218705
4460	0.3497025873
4461	0.3496981033
4462	0.3496371288
4463	0.3494807997
4464	0.3494362897
4465	0.3494292281
4466	0.3493394499
4467	0.3492610732
4468	0.349232777
4469	0.3491971475
4470	0.3490966978
4471	0.3490315963
4472	0.3490181057
4473	0.3487373518
4474	0.3487344777
4475	0.3481939991
4476	0.3481833565
4477	0.3481660384
4478	0.3481489487
4479	0.348039512
4480	0.3480165835
4481	0.3480002433
4482	0.3479752076
4483	0.3478933597
4484	0.3477874225
4485	0.3477232768
4486	0.3476592576
4487	0.3476298308
4488	0.3474287378
4489	0.3473129418
4490	0.347269125
4491	0.3470717803
4492	0.3469511853
4493	0.3469029498
4494	0.3468434794
4495	0.3465374746
4496	0.3465065824
4497	0.3464931899
4498	0.3464870408
4499	0.3464328831
4500	0.3463152149
4501	0.3462528674
4502	0.3462092879
4503	0.3461941816
4504	0.3461885887
4505	0.3461857918
4506	0.3461603189
4507	0.34614575
4508	0.3455716413
4509	0.3455305898
4510	0.3454395851
4511	0.3452093076
4512	0.3452066415
4513	0.3451481645
4514	0.3451435487
4515	0.3451209958
4516	0.3450080598
4517	0.3450021253
4518	0.3449841521
4519	0.3448299604
4520	0.3448272734
4521	0.3448156956
4522	0.3448005971
4523	0.3447843346
4524	0.3447749777
4525	0.3447413281
4526	0.3446786382
4527	0.344650924
4528	0.3446036465
4529	0.3445988987
4530	0.3445095356
4531	0.3444689369
4532	0.3444542922
4533	0.3444385029
4534	0.3444151482
4535	0.3444026517
4536	0.344354413
4537	0.3443024165
4538	0.3437321715
4539	0.3436412212
4540	0.3436259034
4541	0.3436071082
4542	0.3435944424
4543	0.343447314
4544	0.3433971199
4545	0.3433724735
4546	0.3433311434
4547	0.3432855115
4548	0.3432404196
4549	0.3432081555
4550	0.3431844681
4551	0.3431544142
4552	0.3430425788
4553	0.3430177417
4554	0.3430078343
4555	0.3429926453
4556	0.3429882351
4557	0.3429572034
4558	0.3429375328
4559	0.3429233478
4560	0.3429126834
4561	0.3428927947
4562	0.3428731343
4563	0.3428643455
4564	0.3428601592
4565	0.3428560677
4566	0.3428070058
4567	0.3427713345
4568	0.3427526136
4569	0.3427038605
4570	0.3427001921
4571	0.3426585803
4572	0.3425456561
4573	0.3425228381
4574	0.3425010436
4575	0.3423758599
4576	0.3422662471
4577	0.3422591358
4578	0.3422012627
4579	0.3421654439
4580	0.3421544075
4581	0.3420707252
4582	0.3420105142
4583	0.3419975608
4584	0.3418340619
4585	0.3417836956
4586	0.341761808
4587	0.3417327083
4588	0.3417178194
4589	0.3416723977
4590	0.3415857814
4591	0.3414807948
4592	0.3414680312
4593	0.341456456
4594	0.3414464574
4595	0.3413726743
4596	0.3413580284
4597	0.3413103149
4598	0.3413016989
4599	0.3412823738
4600	0.3411295095
4601	0.3411194757
4602	0.3409956092
4603	0.3409603044
4604	0.3409506469
4605	0.3409341988
4606	0.3409283323
4607	0.3408673305
4608	0.3408475029
4609	0.3408421814
4610	0.3408352174
4611	0.340792037
4612	0.3407776299
4613	0.3407730077
4614	0.3407358452
4615	0.340506049
4616	0.34049046
4617	0.3404820166
4618	0.3402192901
4619	0.3402023461
4620	0.3401810659
4621	0.3401628598
4622	0.3400877498
4623	0.3400637328
4624	0.3400446076
4625	0.340007933
4626	0.3399771429
4627	0.3398764021
4628	0.3398396142
4629	0.3397886308
4630	0.3397597058
4631	0.3396999004
4632	0.3396511171
4633	0.339639788
4634	0.3396243413
4635	0.3395981952
4636	0.3395916431
4637	0.3395853489
4638	0.3394488787
4639	0.3394361626
4640	0.3393969707
4641	0.3393449034
4642	0.3392233161
4643	0.3392025527
4644	0.3391600465
4645	0.3387576852
4646	0.3387325086
4647	0.3386197463
4648	0.3385971297
4649	0.3385196228
4650	0.3385129156
4651	0.3385013425
4652	0.338470176
4653	0.3384056817
4654	0.3383830665
4655	0.3383047208
4656	0.3381331202
4657	0.3381012791
4658	0.3380884044
4659	0.3380827736
4660	0.3380221154
4661	0.3380076102
4662	0.3379852667
4663	0.3379008921
4664	0.3378774322
4665	0.3378736621
4666	0.3378479732
4667	0.3378096988
4668	0.3377975184
4669	0.3377846909
4670	0.3377603485
4671	0.3377534685
4672	0.3377401814
4673	0.3376671343
4674	0.3376578501
4675	0.3376553297
4676	0.3376440071
4677	0.337558787
4678	0.3374578978
4679	0.3374510416
4680	0.3373410949
4681	0.3373244419
4682	0.3373152912
4683	0.3371538691
4684	0.3371438453
4685	0.3371017803
4686	0.3370692475
4687	0.3370186606
4688	0.3370086987
4689	0.3368881894
4690	0.3368138796
4691	0.3367094603
4692	0.3366807759
4693	0.3366597457
4694	0.3364079825
4695	0.3363763679
4696	0.3363612115
4697	0.3363011845
4698	0.3361459908
4699	0.3360989706
4700	0.3358552009
4701	0.3358344644
4702	0.3357420554
4703	0.3356031344
4704	0.3355927217
4705	0.3355824935
4706	0.3355607068
4707	0.3355395666
4708	0.3355371858
4709	0.335521219
4710	0.3354470056
4711	0.3354246867
4712	0.3351772338
4713	0.3351622814
4714	0.3351544804
4715	0.334999463
4716	0.3348254902
4717	0.3348112452
4718	0.3347544948
4719	0.3342654069
4720	0.334247682
4721	0.3341786848
4722	0.3341713581
4723	0.3340550443
4724	0.3339681251
4725	0.3339434337
4726	0.333935122
4727	0.3339069563
4728	0.3337258145
4729	0.3335702513
4730	0.3334358368
4731	0.3334218182
4732	0.3334053314
4733	0.3333465276
4734	0.3332781418
4735	0.3332709029
4736	0.3332050026
4737	0.333099553
4738	0.333084606
4739	0.3330519556
4740	0.3330163667
4741	0.3330077486
4742	0.3329729979
4743	0.3329601954
4744	0.3329119291
4745	0.33289403
4746	0.3328861962
4747	0.3328808591
4748	0.332848828
4749	0.3327804805
4750	0.3327483187
4751	0.3327254915
4752	0.3327007648
4753	0.332694147
4754	0.3326549202
4755	0.3325835251
4756	0.3325339792
4757	0.3325182999
4758	0.3324989718
4759	0.3324557076
4760	0.3324042063
4761	0.3323998055
4762	0.3323781638
4763	0.3323617164
4764	0.3323526616
4765	0.3323083318
4766	0.3322419499
4767	0.3322283716
4768	0.3322193046
4769	0.3321860769
4770	0.3320691726
4771	0.3319960901
4772	0.3317660593
4773	0.3317579512
4774	0.331680838
4775	0.3315887321
4776	0.3315838884
4777	0.3315388046
4778	0.3314312433
4779	0.3313983343
4780	0.3313698312
4781	0.3313566162
4782	0.3313456675
4783	0.3313212959
4784	0.3312888692
4785	0.3312518356
4786	0.3312332007
4787	0.33114527
4788	0.3310867144
4789	0.3310794553
4790	0.3310394039
4791	0.3310240828
4792	0.3310123582
4793	0.3309414059
4794	0.3309153346
4795	0.3308992668
4796	0.3308483806
4797	0.330813586
4798	0.3308008286
4799	0.3307748485
4800	0.3304862935
4801	0.3304779748
4802	0.3303126895
4803	0.3303018694
4804	0.3300487127
4805	0.3299776653
4806	0.3299276308
4807	0.3299222651
4808	0.3298788668
4809	0.3297832597
4810	0.3297394617
4811	0.329710247
4812	0.3296697339
4813	0.3295710981
4814	0.3295031824
4815	0.3294567296
4816	0.3290917514
4817	0.3290251308
4818	0.3289710957
4819	0.3289128136
4820	0.3288825087
4821	0.3288246172
4822	0.3287950273
4823	0.3287319162
4824	0.328498323
4825	0.3284781794
4826	0.3284076885
4827	0.3283491101
4828	0.3282389561
4829	0.3282136372
4830	0.3281601213
4831	0.327943187
4832	0.3278896153
4833	0.3278768677
4834	0.3278425203
4835	0.3276229044
4836	0.3276187237
4837	0.3275986888
4838	0.3275900272
4839	0.3275822962
4840	0.3274912773
4841	0.327455436
4842	0.3274447061
4843	0.3274316998
4844	0.3273903325
4845	0.3273499357
4846	0.3273367472
4847	0.327304656
4848	0.3272550246
4849	0.3271405624
4850	0.3271051056
4851	0.3270675037
4852	0.327033551
4853	0.3270139951
4854	0.3269627514
4855	0.3269203146
4856	0.3268903219
4857	0.3268666641
4858	0.3265405698
4859	0.3265315163
4860	0.3264894085
4861	0.3263379097
4862	0.3262931741
4863	0.3262813539
4864	0.3262431358
4865	0.3262173443
4866	0.3261736695
4867	0.3261147318
4868	0.325712527
4869	0.3256619723
4870	0.3256419612
4871	0.3256064135
4872	0.3256012368
4873	0.3255624647
4874	0.3255527215
4875	0.3255043254
4876	0.3254813439
4877	0.3254782427
4878	0.3254446842
4879	0.3253319018
4880	0.325298343
4881	0.3252803014
4882	0.3252666347
4883	0.3252055588
4884	0.325196188
4885	0.3251720985
4886	0.3251556324
4887	0.3251153314
4888	0.3250786164
4889	0.3249778922
4890	0.3249177798
4891	0.3249049366
4892	0.3248691433
4893	0.3248403229
4894	0.3248314384
4895	0.3248146675
4896	0.3247959902
4897	0.3247838682
4898	0.3247657436
4899	0.3247463525
4900	0.3246948191
4901	0.3246433144
4902	0.3244397165
4903	0.3244211891
4904	0.3244083693
4905	0.3243632949
4906	0.3242939511
4907	0.3242636935
4908	0.3242490855
4909	0.3242197745
4910	0.3241905807
4911	0.3241769202
4912	0.3241661353
4913	0.3240918256
4914	0.3240626665
4915	0.3240493822
4916	0.3239990512
4917	0.3239887808
4918	0.323969635
4919	0.3239205832
4920	0.3238460101
4921	0.3238007049
4922	0.3237826987
4923	0.3237498446
4924	0.3236745056
4925	0.3235637272
4926	0.3235516011
4927	0.3233066572
4928	0.3232817202
4929	0.323218311
4930	0.3231826872
4931	0.323150737
4932	0.3231268445
4933	0.3230052977
4934	0.3229981369
4935	0.3229831831
4936	0.3229335909
4937	0.322879703
4938	0.3228334651
4939	0.3227959119
4940	0.3227596137
4941	0.3226954933
4942	0.322562765
4943	0.3223987708
4944	0.3222752153
4945	0.3222633669
4946	0.3222175247
4947	0.3222110101
4948	0.3221985169
4949	0.3221885995
4950	0.3221697462
4951	0.321941708
4952	0.3218865764
4953	0.321876735
4954	0.3218693356
4955	0.3217696896
4956	0.3217431729
4957	0.3217324318
4958	0.3217055737
4959	0.3216762319
4960	0.3216717115
4961	0.3216371975
4962	0.3214462367
4963	0.3214300904
4964	0.3214238533
4965	0.3214009439
4966	0.3213668616
4967	0.3212132168
4968	0.3211832004
4969	0.3211420751
4970	0.3210689483
4971	0.3210502891
4972	0.3206102816
4973	0.3205944881
4974	0.3204907753
4975	0.3204799434
4976	0.3204582225
4977	0.320437045
4978	0.3204193425
4979	0.3204111679
4980	0.3204032639
4981	0.3203471221
4982	0.3203255914
4983	0.3201648337
4984	0.3201328402
4985	0.320090008
4986	0.3200690844
4987	0.3200551425
4988	0.319938416
4989	0.3199106006
4990	0.319899306
4991	0.3198067846
4992	0.3197826987
4993	0.3197744571
4994	0.3197523466
4995	0.319742954
4996	0.3196842253
4997	0.3196673105
4998	0.3196354795
4999	0.3196018504
5000	0.3195826646
5001	0.3195565929
5002	0.3195499206
5003	0.3195379771
5004	0.3195095603
5005	0.3192595238
5006	0.319250878
5007	0.3192416679
5008	0.3192251382
5009	0.3191830406
5010	0.3191712932
5011	0.3190588007
5012	0.3189610676
5013	0.3189547522
5014	0.3189467871
5015	0.3188464083
5016	0.3188084974
5017	0.3188053089
5018	0.3187332126
5019	0.3187171509
5020	0.3185189222
5021	0.3184647926
5022	0.318426
5023	0.3183119321
5024	0.3182821247
5025	0.3182613074
5026	0.3182393455
5027	0.3182203034
5028	0.3181224238
5029	0.318090728
5030	0.3180764142
5031	0.3180475287
5032	0.3180159585
5033	0.3180027993
5034	0.3179939488
5035	0.3179727365
5036	0.3179397228
5037	0.3177702649
5038	0.3176391182
5039	0.3174161058
5040	0.3173874361
5041	0.3173705417
5042	0.3172436702
5043	0.3172286169
5044	0.3171949004
5045	0.3171858598
5046	0.3171656073
5047	0.3171020262
5048	0.3170858941
5049	0.3170382422
5050	0.3170295916
5051	0.3170067789
5052	0.3169917534
5053	0.3169049135
5054	0.3168288078
5055	0.3167818062
5056	0.3166815897
5057	0.316408402
5058	0.3163836304
5059	0.3163499807
5060	0.3163294463
5061	0.3163213074
5062	0.3160353037
5063	0.3160128116
5064	0.3159866872
5065	0.3159318795
5066	0.3159000978
5067	0.3158643133
5068	0.3158299787
5069	0.3158021581
5070	0.3157004785
5071	0.315509922
5072	0.3154537583
5073	0.3154028655
5074	0.3153197674
5075	0.315299381
5076	0.3152326985
5077	0.3151845595
5078	0.315162809
5079	0.3151013091
5080	0.315087138
5081	0.3150794322
5082	0.3150506577
5083	0.3150428445
5084	0.3150033562
5085	0.3149540369
5086	0.3149378847
5087	0.3149248922
5088	0.3148969166
5089	0.3148456943
5090	0.31483258
5091	0.3148181244
5092	0.314809739
5093	0.3148003852
5094	0.3147694515
5095	0.3147555266
5096	0.3145687195
5097	0.3143552169
5098	0.3143517886
5099	0.3143041626
5100	0.314247601
5101	0.3142132285
5102	0.314188597
5103	0.31416921
5104	0.3141210383
5105	0.3141019127
5106	0.3139921866
5107	0.3139713569
5108	0.313957604
5109	0.3139528738
5110	0.3139197095
5111	0.3138974345
5112	0.3138645088
5113	0.3138329506
5114	0.3138104711
5115	0.3137906088
5116	0.3137769336
5117	0.3137265584
5118	0.3137202563
5119	0.3137011838
5120	0.3135222009
5121	0.313516883
5122	0.3135110082
5123	0.3134809965
5124	0.3134554731
5125	0.3133665469
5126	0.3132995678
5127	0.3132271679
5128	0.3130101989
5129	0.3129315676
5130	0.3129141068
5131	0.3128727009
5132	0.3128273729
5133	0.3127849598
5134	0.3126997635
5135	0.3126728665
5136	0.3126587794
5137	0.3125628929
5138	0.3124976543
5139	0.3124571744
5140	0.3124443088
5141	0.3124341584
5142	0.3123604003
5143	0.3122826985
5144	0.3122711999
5145	0.31225816
5146	0.3122071068
5147	0.3121779898
5148	0.3121490732
5149	0.3121119365
5150	0.3120913145
5151	0.3120581785
5152	0.3119379742
5153	0.3119290296
5154	0.3119196256
5155	0.3118851084
5156	0.3118061776
5157	0.3116870542
5158	0.3116815082
5159	0.3112935692
5160	0.3112567001
5161	0.3112283263
5162	0.311151857
5163	0.3111323522
5164	0.3110512766
5165	0.311035806
5166	0.3109368964
5167	0.3109181621
5168	0.3108421444
5169	0.3108082665
5170	0.3107916665
5171	0.3107781379
5172	0.3107534395
5173	0.310743666
5174	0.3107322638
5175	0.3107112027
5176	0.310690922
5177	0.3106729305
5178	0.3106200863
5179	0.3105968076
5180	0.310585426
5181	0.3105582433
5182	0.3104762147
5183	0.3103010758
5184	0.3102800924
5185	0.3102652233
5186	0.3102541827
5187	0.3101938916
5188	0.3101704899
5189	0.3101644007
5190	0.3100950325
5191	0.3100749826
5192	0.3100686454
5193	0.3099547795
5194	0.3098883945
5195	0.3098730137
5196	0.3098448255
5197	0.30983274
5198	0.3098089801
5199	0.3097275811
5200	0.3097206486
5201	0.3096400674
5202	0.3096139224
5203	0.3095890837
5204	0.3095486195
5205	0.3095428276
5206	0.3095188529
5207	0.309439318
5208	0.3092971212
5209	0.309292591
5210	0.3092780366
5211	0.309200351
5212	0.3091888918
5213	0.3090304345
5214	0.3090143201
5215	0.3089105294
5216	0.3088976316
5217	0.3088842376
5218	0.3088627217
5219	0.3088268736
5220	0.3088006948
5221	0.3087834405
5222	0.3086584566
5223	0.3085825857
5224	0.3085715134
5225	0.3085423446
5226	0.3085312857
5227	0.3085214684
5228	0.3084964324
5229	0.3083982967
5230	0.3083582554
5231	0.3083486841
5232	0.3082744024
5233	0.3082637761
5234	0.3082613635
5235	0.308247131
5236	0.3082199715
5237	0.3081517172
5238	0.3081364044
5239	0.3080907159
5240	0.308061549
5241	0.3080328714
5242	0.3079920746
5243	0.3079798425
5244	0.3078861715
5245	0.3078683962
5246	0.3078096184
5247	0.3077571506
5248	0.307742912
5249	0.3077337847
5250	0.307482333
5251	0.3074595278
5252	0.3074473999
5253	0.3073884508
5254	0.3073651125
5255	0.3073170781
5256	0.3072215174
5257	0.3072163708
5258	0.307206575
5259	0.3071853828
5260	0.3071529446
5261	0.3070851083
5262	0.3070741138
5263	0.3070494034
5264	0.3070296604
5265	0.3070125322
5266	0.3069959024
5267	0.3069653192
5268	0.3069341676
5269	0.3069221023
5270	0.3068750144
5271	0.306855375
5272	0.3068443399
5273	0.3067807158
5274	0.3067603333
5275	0.3067123453
5276	0.30668952
5277	0.3066531101
5278	0.3065622473
5279	0.3065210948
5280	0.3065181475
5281	0.3065064679
5282	0.3064939707
5283	0.3064844424
5284	0.3064791528
5285	0.3064443678
5286	0.3064223403
5287	0.3063772305
5288	0.3062350961
5289	0.3062137742
5290	0.3061081134
5291	0.3060897081
5292	0.3060684252
5293	0.306030514
5294	0.3060111679
5295	0.3060004113
5296	0.3059382298
5297	0.3058797068
5298	0.305867049
5299	0.3058291961
5300	0.3058188645
5301	0.3057997197
5302	0.3057921837
5303	0.3057205909
5304	0.305662535
5305	0.3054240984
5306	0.3053910955
5307	0.3053788221
5308	0.3053632575
5309	0.3053578726
5310	0.3053477472
5311	0.3051642825
5312	0.305070365
5313	0.3050434993
5314	0.3048986688
5315	0.3048293931
5316	0.3048026012
5317	0.304759572
5318	0.3046500163
5319	0.304506612
5320	0.3044928479
5321	0.3044761949
5322	0.3044500173
5323	0.3042742907
5324	0.3042435232
5325	0.3042358515
5326	0.3042224206
5327	0.3041133852
5328	0.3039759777
5329	0.3039552109
5330	0.3039234677
5331	0.3039091652
5332	0.303903912
5333	0.3038844125
5334	0.3038414075
5335	0.303836537
5336	0.3038302292
5337	0.3038117857
5338	0.3037909535
5339	0.303683882
5340	0.3036815977
5341	0.3036330681
5342	0.3036235421
5343	0.3035647059
5344	0.3033565898
5345	0.3033472017
5346	0.3033147904
5347	0.3032683184
5348	0.3032553855
5349	0.3032487827
5350	0.3032256414
5351	0.3032143428
5352	0.3031984628
5353	0.3031751506
5354	0.3031467483
5355	0.3031241978
5356	0.303107041
5357	0.3030988298
5358	0.3028831423
5359	0.3028764544
5360	0.3028550663
5361	0.302820716
5362	0.3027833644
5363	0.3026767893
5364	0.3026627151
5365	0.3025882105
5366	0.302550013
5367	0.3022237732
5368	0.3021732572
5369	0.3021609715
5370	0.3021520225
5371	0.3021406971
5372	0.302063091
5373	0.3020340018
5374	0.302016263
5375	0.3019965901
5376	0.3019647547
5377	0.3019563032
5378	0.3019330743
5379	0.3019182604
5380	0.3019064785
5381	0.3018889333
5382	0.3018759708
5383	0.301851651
5384	0.301841093
5385	0.3018105455
5386	0.3017932225
5387	0.3017805315
5388	0.3017721606
5389	0.3017293181
5390	0.3017164906
5391	0.3016907338
5392	0.3016413468
5393	0.3015412101
5394	0.3015221921
5395	0.3015157385
5396	0.3014826396
5397	0.3014554305
5398	0.301437483
5399	0.3014286606
5400	0.3014163067
5401	0.3014126548
5402	0.3013728998
5403	0.3013565056
5404	0.3013427344
5405	0.3013024645
5406	0.3012960479
5407	0.3012719427
5408	0.3012606541
5409	0.3012197271
5410	0.3011887215
5411	0.3011755836
5412	0.3011478049
5413	0.3011162886
5414	0.3010677885
5415	0.301058288
5416	0.3009951418
5417	0.3009849383
5418	0.3009236142
5419	0.3008985168
5420	0.3008129322
5421	0.3007998646
5422	0.3007915399
5423	0.3007724885
5424	0.3007458944
5425	0.3007244434
5426	0.3006982655
5427	0.3006890463
5428	0.3006690701
5429	0.3006504957
5430	0.3005894277
5431	0.300571524
5432	0.3005286874
5433	0.3005155742
5434	0.3005024213
5435	0.3004568081
5436	0.3004355008
5437	0.3003101209
5438	0.3002634925
5439	0.3002347422
5440	0.3002206244
5441	0.3000153282
5442	0.3000030117
5443	0.2999166973
5444	0.2999096063
5445	0.2999011906
5446	0.2998172274
5447	0.2997995705
5448	0.2997882738
5449	0.2996902594
5450	0.2996804754
5451	0.2996557218
5452	0.2996455314
5453	0.299635974
5454	0.2996303007
5455	0.2996158581
5456	0.2995984119
5457	0.2995799524
5458	0.2995650632
5459	0.2995482405
5460	0.2994792966
5461	0.2994609268
5462	0.2994493428
5463	0.2992821835
5464	0.2992527795
5465	0.2991786553
5466	0.299174254
5467	0.2991659383
5468	0.2991540636
5469	0.2991128557
5470	0.2990888347
5471	0.2990749354
5472	0.2990625192
5473	0.2990570152
5474	0.299044527
5475	0.2990303378
5476	0.2990173816
5477	0.2989883046
5478	0.298980193
5479	0.2989357321
5480	0.298910686
5481	0.2988297648
5482	0.2987970633
5483	0.29874554
5484	0.2987245496
5485	0.2986712638
5486	0.2986607408
5487	0.2986530607
5488	0.2984943057
5489	0.298479075
5490	0.2984050609
5491	0.2983763238
5492	0.2983369372
5493	0.298258259
5494	0.2982307128
5495	0.2982261662
5496	0.2981978635
5497	0.2981747282
5498	0.2980428213
5499	0.2979107063
5500	0.2978351818
5501	0.2977353975
5502	0.2977193602
5503	0.2975546831
5504	0.2975185705
5505	0.2975083195
5506	0.2974934349
5507	0.2974732916
5508	0.297433018
5509	0.2974277936
5510	0.2974126721
5511	0.2972975097
5512	0.2972471902
5513	0.2972341431
5514	0.2972195277
5515	0.2971405949
5516	0.2971165899
5517	0.2970948286
5518	0.2970787194
5519	0.2970657127
5520	0.2970294115
5521	0.2968863418
5522	0.2966743221
5523	0.296359475
5524	0.2963223755
5525	0.2963097513
5526	0.296290004
5527	0.2962818459
5528	0.2962699346
5529	0.2962606091
5530	0.2962378881
5531	0.2961888297
5532	0.2961648782
5533	0.2961442201
5534	0.2961202878
5535	0.2961078859
5536	0.2960853178
5537	0.2957913778
5538	0.2957446224
5539	0.2957213072
5540	0.2956364212
5541	0.2955028722
5542	0.2954943797
5543	0.2954892512
5544	0.2954776967
5545	0.2954005964
5546	0.2953641458
5547	0.2953077614
5548	0.2953038844
5549	0.2952812714
5550	0.2952768517
5551	0.2952572062
5552	0.2951522763
5553	0.2951450435
5554	0.2951258261
5555	0.2949455932
5556	0.2949224336
5557	0.2949168254
5558	0.2949021512
5559	0.2948868414
5560	0.294859494
5561	0.2947352526
5562	0.2947187225
5563	0.2947119537
5564	0.2945317199
5565	0.2945151405
5566	0.2944503679
5567	0.2943670637
5568	0.2943470203
5569	0.2942850185
5570	0.294238983
5571	0.2942231799
5572	0.2942165289
5573	0.2941769389
5574	0.2941756262
5575	0.2940345569
5576	0.2938952926
5577	0.2938807538
5578	0.2938694042
5579	0.2938431205
5580	0.2938254464
5581	0.293810312
5582	0.293801821
5583	0.293763145
5584	0.2937295192
5585	0.2937185162
5586	0.2933712672
5587	0.2933525538
5588	0.2933483944
5589	0.2932859928
5590	0.2931907294
5591	0.2931474345
5592	0.2931373071
5593	0.2931144013
5594	0.2930786068
5595	0.2930540223
5596	0.2930495383
5597	0.2930376311
5598	0.2930138983
5599	0.2929564568
5600	0.2929220847
5601	0.2929041864
5602	0.2928237814
5603	0.2928125733
5604	0.2927758588
5605	0.2927598322
5606	0.2927053248
5607	0.2926203061
5608	0.2925117796
5609	0.2925062774
5610	0.2924865682
5611	0.2924477262
5612	0.2924299915
5613	0.2923276434
5614	0.2923002079
5615	0.2922441696
5616	0.2922268597
5617	0.2921829566
5618	0.2921548433
5619	0.2921181327
5620	0.2921108594
5621	0.2920801273
5622	0.2918824446
5623	0.2918360217
5624	0.2918191389
5625	0.2917830551
5626	0.2917756095
5627	0.2915074873
5628	0.291493499
5629	0.2914636675
5630	0.2914277235
5631	0.2913505235
5632	0.2913304
5633	0.2913011576
5634	0.2912983415
5635	0.2912793096
5636	0.2912595786
5637	0.2912428728
5638	0.2911515225
5639	0.2911148408
5640	0.2910932817
5641	0.2910829781
5642	0.2910595621
5643	0.2908666106
5644	0.2908488161
5645	0.2908293823
5646	0.2908164975
5647	0.2907891385
5648	0.2906412488
5649	0.2904332218
5650	0.2903941037
5651	0.2903714509
5652	0.2903592342
5653	0.2903290872
5654	0.2902559576
5655	0.2902211613
5656	0.2900439383
5657	0.2900062212
5658	0.2899910267
5659	0.289953989
5660	0.2897671418
5661	0.2897339867
5662	0.2897024367
5663	0.289684047
5664	0.2895753765
5665	0.2895302717
5666	0.2894339515
5667	0.2894120695
5668	0.2893945355
5669	0.2893358893
5670	0.2893169097
5671	0.2893075358
5672	0.2892140256
5673	0.2891467213
5674	0.2890872909
5675	0.2889444707
5676	0.2889278205
5677	0.2889199877
5678	0.2889094317
5679	0.2888763241
5680	0.2888370678
5681	0.2888260809
5682	0.2887997463
5683	0.2886591431
5684	0.2886423386
5685	0.2883978269
5686	0.2883926766
5687	0.2883566062
5688	0.2883379179
5689	0.2882755325
5690	0.2881941696
5691	0.2881725584
5692	0.2881572402
5693	0.2880371045
5694	0.2880245441
5695	0.2880064755
5696	0.2879818791
5697	0.2879590774
5698	0.2878173005
5699	0.2878054532
5700	0.2877797011
5701	0.2877735623
5702	0.2877583547
5703	0.2877384136
5704	0.2877132582
5705	0.2876619359
5706	0.2876524158
5707	0.2875388729
5708	0.2874588148
5709	0.2874474837
5710	0.2874212411
5711	0.2874148946
5712	0.2874051569
5713	0.2872844126
5714	0.2872671549
5715	0.2872574366
5716	0.2872447099
5717	0.2872386577
5718	0.2872087061
5719	0.2871972915
5720	0.2871838224
5721	0.2870048901
5722	0.2869958419
5723	0.2869307504
5724	0.2869144294
5725	0.286878718
5726	0.2868126933
5727	0.286800167
5728	0.2867751805
5729	0.2867571917
5730	0.2867491861
5731	0.2867340561
5732	0.2865912105
5733	0.286372267
5734	0.2863131729
5735	0.2862484436
5736	0.2862418369
5737	0.2862056901
5738	0.2861002465
5739	0.286095359
5740	0.2860838158
5741	0.2859669876
5742	0.2859243359
5743	0.2858022591
5744	0.2857779067
5745	0.2857529544
5746	0.2857323193
5747	0.2855792854
5748	0.285564412
5749	0.28553565
5750	0.2853321284
5751	0.2851717711
5752	0.2851623322
5753	0.28515224
5754	0.2850874457
5755	0.2850420252
5756	0.2850337948
5757	0.2850030851
5758	0.2849947524
5759	0.2849613871
5760	0.2849557583
5761	0.284944308
5762	0.2848525903
5763	0.284769548
5764	0.2847377698
5765	0.284725425
5766	0.2847130711
5767	0.284681831
5768	0.2846162871
5769	0.2846056001
5770	0.2845899
5771	0.2845852564
5772	0.2845122487
5773	0.2845031025
5774	0.2844811581
5775	0.2844297259
5776	0.2843399988
5777	0.2843345274
5778	0.2842125909
5779	0.284203931
5780	0.2841916658
5781	0.2841866129
5782	0.2841536573
5783	0.284139956
5784	0.2841196253
5785	0.2840822521
5786	0.2840711111
5787	0.2840664792
5788	0.2840255883
5789	0.2840225559
5790	0.284010994
5791	0.2839991408
5792	0.2839158674
5793	0.2838673755
5794	0.2838287506
5795	0.2838091519
5796	0.283773439
5797	0.2837617275
5798	0.2836895312
5799	0.2836500803
5800	0.2836162725
5801	0.2835979482
